claim_set,file,panel_raw,book_raw,gross_raw,cost_raw,panel,book,gross,cost,gross_snap,cost_snap,mapped
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,broad,TOP20,0.7515030205431668,50.0,B136,TOP20,0.75,50.0,0.0015030205431667554,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,broad,TOP20,0.7514882858904472,0.0,B136,TOP20,0.75,0.0,0.0014882858904472496,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,broad,TOP20,0.7514882858904472,5.0,B136,TOP20,0.75,5.0,0.0014882858904472496,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,broad,TOP20,0.7514882858904472,10.0,B136,TOP20,0.75,10.0,0.0014882858904472496,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,broad,TOP20,0.7514882858904472,15.0,B136,TOP20,0.75,,0.0014882858904472496,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,broad,TOP20,0.7514882858904472,25.0,B136,TOP20,0.75,25.0,0.0014882858904472496,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,broad,TOP20,0.7514882858904472,50.0,B136,TOP20,0.75,50.0,0.0014882858904472496,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511549579968614,0.0,U56,EWELIG,0.75,0.0,0.0011549579968613832,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511549579968614,5.0,U56,EWELIG,0.75,5.0,0.0011549579968613832,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511549579968614,10.0,U56,EWELIG,0.75,10.0,0.0011549579968613832,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511549579968614,15.0,U56,EWELIG,0.75,,0.0011549579968613832,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511549579968614,25.0,U56,EWELIG,0.75,25.0,0.0011549579968613832,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511549579968614,50.0,U56,EWELIG,0.75,50.0,0.0011549579968613832,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511517711023176,0.0,U56,EWELIG,0.75,0.0,0.001151771102317567,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511517711023176,5.0,U56,EWELIG,0.75,5.0,0.001151771102317567,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511517711023176,10.0,U56,EWELIG,0.75,10.0,0.001151771102317567,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511517711023176,15.0,U56,EWELIG,0.75,,0.001151771102317567,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511517711023176,25.0,U56,EWELIG,0.75,25.0,0.001151771102317567,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511517711023176,50.0,U56,EWELIG,0.75,50.0,0.001151771102317567,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511508202712971,0.0,U56,EWELIG,0.75,0.0,0.0011508202712970927,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511508202712971,5.0,U56,EWELIG,0.75,5.0,0.0011508202712970927,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511508202712971,10.0,U56,EWELIG,0.75,10.0,0.0011508202712970927,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511508202712971,15.0,U56,EWELIG,0.75,,0.0011508202712970927,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511508202712971,25.0,U56,EWELIG,0.75,25.0,0.0011508202712970927,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511508202712971,50.0,U56,EWELIG,0.75,50.0,0.0011508202712970927,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511513364288402,0.0,U56,EWELIG,0.75,0.0,0.001151336428840244,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511513364288402,5.0,U56,EWELIG,0.75,5.0,0.001151336428840244,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511513364288402,10.0,U56,EWELIG,0.75,10.0,0.001151336428840244,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511513364288402,15.0,U56,EWELIG,0.75,,0.001151336428840244,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511513364288402,25.0,U56,EWELIG,0.75,25.0,0.001151336428840244,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511513364288402,50.0,U56,EWELIG,0.75,50.0,0.001151336428840244,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511528755915825,0.0,U56,EWELIG,0.75,0.0,0.0011528755915825029,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511528755915825,5.0,U56,EWELIG,0.75,5.0,0.0011528755915825029,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511528755915825,10.0,U56,EWELIG,0.75,10.0,0.0011528755915825029,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511528755915825,15.0,U56,EWELIG,0.75,,0.0011528755915825029,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511528755915825,25.0,U56,EWELIG,0.75,25.0,0.0011528755915825029,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511528755915825,50.0,U56,EWELIG,0.75,50.0,0.0011528755915825029,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511560409821729,0.0,U56,EWELIG,0.75,0.0,0.0011560409821729234,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511560409821729,5.0,U56,EWELIG,0.75,5.0,0.0011560409821729234,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511560409821729,10.0,U56,EWELIG,0.75,10.0,0.0011560409821729234,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511560409821729,15.0,U56,EWELIG,0.75,,0.0011560409821729234,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511560409821729,25.0,U56,EWELIG,0.75,25.0,0.0011560409821729234,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511560409821729,50.0,U56,EWELIG,0.75,50.0,0.0011560409821729234,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511576803124244,0.0,U56,EWELIG,0.75,0.0,0.0011576803124243584,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511576803124244,5.0,U56,EWELIG,0.75,5.0,0.0011576803124243584,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511576803124244,10.0,U56,EWELIG,0.75,10.0,0.0011576803124243584,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511576803124244,15.0,U56,EWELIG,0.75,,0.0011576803124243584,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511576803124244,25.0,U56,EWELIG,0.75,25.0,0.0011576803124243584,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,EWall,0.7511576803124244,50.0,U56,EWELIG,0.75,50.0,0.0011576803124243584,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514355067658002,0.0,U56,TOP20,0.75,0.0,0.0014355067658001763,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514355067658002,5.0,U56,TOP20,0.75,5.0,0.0014355067658001763,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514355067658002,10.0,U56,TOP20,0.75,10.0,0.0014355067658001763,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514355067658002,15.0,U56,TOP20,0.75,,0.0014355067658001763,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514355067658002,25.0,U56,TOP20,0.75,25.0,0.0014355067658001763,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514355067658002,50.0,U56,TOP20,0.75,50.0,0.0014355067658001763,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514539561570363,0.0,U56,TOP20,0.75,0.0,0.0014539561570362514,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514539561570363,5.0,U56,TOP20,0.75,5.0,0.0014539561570362514,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514539561570363,10.0,U56,TOP20,0.75,10.0,0.0014539561570362514,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514539561570363,15.0,U56,TOP20,0.75,,0.0014539561570362514,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514539561570363,25.0,U56,TOP20,0.75,25.0,0.0014539561570362514,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514539561570363,50.0,U56,TOP20,0.75,50.0,0.0014539561570362514,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514641007632246,0.0,U56,TOP20,0.75,0.0,0.0014641007632245628,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514641007632246,5.0,U56,TOP20,0.75,5.0,0.0014641007632245628,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514641007632246,10.0,U56,TOP20,0.75,10.0,0.0014641007632245628,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514641007632246,15.0,U56,TOP20,0.75,,0.0014641007632245628,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514641007632246,25.0,U56,TOP20,0.75,25.0,0.0014641007632245628,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514641007632246,50.0,U56,TOP20,0.75,50.0,0.0014641007632245628,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.751467439342289,0.0,U56,TOP20,0.75,0.0,0.0014674393422889898,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.751467439342289,5.0,U56,TOP20,0.75,5.0,0.0014674393422889898,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.751467439342289,10.0,U56,TOP20,0.75,10.0,0.0014674393422889898,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.751467439342289,15.0,U56,TOP20,0.75,,0.0014674393422889898,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.751467439342289,25.0,U56,TOP20,0.75,25.0,0.0014674393422889898,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.751467439342289,50.0,U56,TOP20,0.75,50.0,0.0014674393422889898,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514633911938293,0.0,U56,TOP20,0.75,0.0,0.001463391193829322,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514633911938293,5.0,U56,TOP20,0.75,5.0,0.001463391193829322,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514633911938293,10.0,U56,TOP20,0.75,10.0,0.001463391193829322,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514633911938293,15.0,U56,TOP20,0.75,,0.001463391193829322,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514633911938293,25.0,U56,TOP20,0.75,25.0,0.001463391193829322,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514633911938293,50.0,U56,TOP20,0.75,50.0,0.001463391193829322,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514461375667003,0.0,U56,TOP20,0.75,0.0,0.0014461375667003118,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514461375667003,5.0,U56,TOP20,0.75,5.0,0.0014461375667003118,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514461375667003,10.0,U56,TOP20,0.75,10.0,0.0014461375667003118,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514461375667003,15.0,U56,TOP20,0.75,,0.0014461375667003118,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514461375667003,25.0,U56,TOP20,0.75,25.0,0.0014461375667003118,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514461375667003,50.0,U56,TOP20,0.75,50.0,0.0014461375667003118,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514263773235113,0.0,U56,TOP20,0.75,0.0,0.001426377323511252,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514263773235113,5.0,U56,TOP20,0.75,5.0,0.001426377323511252,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514263773235113,10.0,U56,TOP20,0.75,10.0,0.001426377323511252,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514263773235113,15.0,U56,TOP20,0.75,,0.001426377323511252,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514263773235113,25.0,U56,TOP20,0.75,25.0,0.001426377323511252,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,u56,TOP20,0.7514263773235113,50.0,U56,TOP20,0.75,50.0,0.001426377323511252,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512383952634649,0.0,B136,EWELIG,0.75,0.0,0.0012383952634649198,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512383952634649,5.0,B136,EWELIG,0.75,5.0,0.0012383952634649198,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512383952634649,10.0,B136,EWELIG,0.75,10.0,0.0012383952634649198,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512383952634649,15.0,B136,EWELIG,0.75,,0.0012383952634649198,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512383952634649,25.0,B136,EWELIG,0.75,25.0,0.0012383952634649198,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512383952634649,50.0,B136,EWELIG,0.75,50.0,0.0012383952634649198,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512348495544835,0.0,B136,EWELIG,0.75,0.0,0.001234849554483497,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512348495544835,5.0,B136,EWELIG,0.75,5.0,0.001234849554483497,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512348495544835,10.0,B136,EWELIG,0.75,10.0,0.001234849554483497,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512348495544835,15.0,B136,EWELIG,0.75,,0.001234849554483497,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512348495544835,25.0,B136,EWELIG,0.75,25.0,0.001234849554483497,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512348495544835,50.0,B136,EWELIG,0.75,50.0,0.001234849554483497,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512334136557759,0.0,B136,EWELIG,0.75,0.0,0.0012334136557758946,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512334136557759,5.0,B136,EWELIG,0.75,5.0,0.0012334136557758946,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512334136557759,10.0,B136,EWELIG,0.75,10.0,0.0012334136557758946,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512334136557759,15.0,B136,EWELIG,0.75,,0.0012334136557758946,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512334136557759,25.0,B136,EWELIG,0.75,25.0,0.0012334136557758946,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512334136557759,50.0,B136,EWELIG,0.75,50.0,0.0012334136557758946,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512333570188957,0.0,B136,EWELIG,0.75,0.0,0.0012333570188957088,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512333570188957,5.0,B136,EWELIG,0.75,5.0,0.0012333570188957088,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512333570188957,10.0,B136,EWELIG,0.75,10.0,0.0012333570188957088,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512333570188957,15.0,B136,EWELIG,0.75,,0.0012333570188957088,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512333570188957,25.0,B136,EWELIG,0.75,25.0,0.0012333570188957088,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512333570188957,50.0,B136,EWELIG,0.75,50.0,0.0012333570188957088,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512343551272866,0.0,B136,EWELIG,0.75,0.0,0.001234355127286646,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512343551272866,5.0,B136,EWELIG,0.75,5.0,0.001234355127286646,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512343551272866,10.0,B136,EWELIG,0.75,10.0,0.001234355127286646,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512343551272866,15.0,B136,EWELIG,0.75,,0.001234355127286646,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512343551272866,25.0,B136,EWELIG,0.75,25.0,0.001234355127286646,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512343551272866,50.0,B136,EWELIG,0.75,50.0,0.001234355127286646,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.751236726666939,0.0,B136,EWELIG,0.75,0.0,0.0012367266669389698,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.751236726666939,5.0,B136,EWELIG,0.75,5.0,0.0012367266669389698,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.751236726666939,10.0,B136,EWELIG,0.75,10.0,0.0012367266669389698,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.751236726666939,15.0,B136,EWELIG,0.75,,0.0012367266669389698,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.751236726666939,25.0,B136,EWELIG,0.75,25.0,0.0012367266669389698,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.751236726666939,50.0,B136,EWELIG,0.75,50.0,0.0012367266669389698,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512377875733751,0.0,B136,EWELIG,0.75,0.0,0.0012377875733751154,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512377875733751,5.0,B136,EWELIG,0.75,5.0,0.0012377875733751154,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512377875733751,10.0,B136,EWELIG,0.75,10.0,0.0012377875733751154,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512377875733751,15.0,B136,EWELIG,0.75,,0.0012377875733751154,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512377875733751,25.0,B136,EWELIG,0.75,25.0,0.0012377875733751154,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,EWall,0.7512377875733751,50.0,B136,EWELIG,0.75,50.0,0.0012377875733751154,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299415798102,0.0,B136,TOP20,0.75,0.0,0.0015299415798102345,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299415798102,5.0,B136,TOP20,0.75,5.0,0.0015299415798102345,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299415798102,10.0,B136,TOP20,0.75,10.0,0.0015299415798102345,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299415798102,15.0,B136,TOP20,0.75,,0.0015299415798102345,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299415798102,25.0,B136,TOP20,0.75,25.0,0.0015299415798102345,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299415798102,50.0,B136,TOP20,0.75,50.0,0.0015299415798102345,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299520435087,0.0,B136,TOP20,0.75,0.0,0.0015299520435086977,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299520435087,5.0,B136,TOP20,0.75,5.0,0.0015299520435086977,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299520435087,10.0,B136,TOP20,0.75,10.0,0.0015299520435086977,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299520435087,15.0,B136,TOP20,0.75,,0.0015299520435086977,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299520435087,25.0,B136,TOP20,0.75,25.0,0.0015299520435086977,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515299520435087,50.0,B136,TOP20,0.75,50.0,0.0015299520435086977,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515274074862205,0.0,B136,TOP20,0.75,0.0,0.001527407486220489,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515274074862205,5.0,B136,TOP20,0.75,5.0,0.001527407486220489,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515274074862205,10.0,B136,TOP20,0.75,10.0,0.001527407486220489,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515274074862205,15.0,B136,TOP20,0.75,,0.001527407486220489,5.0,False
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515274074862205,25.0,B136,TOP20,0.75,25.0,0.001527407486220489,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515274074862205,50.0,B136,TOP20,0.75,50.0,0.001527407486220489,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515234765319173,0.0,B136,TOP20,0.75,0.0,0.0015234765319173116,0.0,True
STRICT,2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,broad,TOP20,0.7515234765319173,5.0,B136,TOP20,0.75,5.0,0.0015234765319173116,0.0,True
